Date,AvgDailyReturn,Volatility,CumulativeReturn,Sharpe,BenchmarkDailyReturn
2023-09-27 04:00:00+00:00,0.0001838578506203648,0.009073118813333064,0.30801185478481363,0.02026401884544743,0.00022931406074522265
2023-09-28 04:00:00+00:00,0.00018718042227308142,0.0090691851089269,0.31669683958153616,0.020639166587176357,0.005893173970516585
2023-09-29 04:00:00+00:00,0.00018382833866424783,0.009065463210755683,0.30885712778318664,0.020277875977274436,-0.002709582086142026
2023-10-02 04:00:00+00:00,0.00017846223878226165,0.00906218919177956,0.29609468860063903,0.019693060363840924,7.936755559079245e-05
2023-10-03 04:00:00+00:00,0.00017460971540235728,0.00905829207258616,0.28712296246738345,0.01927622933806614,-0.013744071674259506
2023-10-04 04:00:00+00:00,0.00017258523698244645,0.00905373960715391,0.2826406288203307,0.019062315073218622,0.008109754957160709
2023-10-05 04:00:00+00:00,0.00017332458565999978,0.009049152498344907,0.2848787590306716,0.019153681595232362,-0.001304030159777203
2023-10-06 04:00:00+00:00,0.00018130488493849973,0.009049156044590334,0.3048311452090562,0.020035557354200494,0.011814893014644445
2023-10-09 04:00:00+00:00,0.00018248666402661444,0.009045390548728998,0.30821555940467515,0.020174547803494935,0.00630385429964031
2023-10-10 04:00:00+00:00,0.00018895616097291073,0.009042832834908796,0.3248430539093823,0.02089568218528464,0.005207990781392224
2023-10-11 04:00:00+00:00,0.00019032532496970818,0.009038264521889374,0.32879843404629217,0.021057729004143183,0.00429300817103373
2023-10-12 04:00:00+00:00,0.00018652953135062577,0.009034327915029549,0.3197051470190737,0.020646752376600633,-0.00624643434611849
2023-10-13 04:00:00+00:00,0.00018593410650065187,0.009029627356812998,0.31869794748033864,0.020591559225349606,-0.005018858888767519
2023-10-16 04:00:00+00:00,0.00018977781308463407,0.00902629880881922,0.32887501634842153,0.02102498677522287,0.01059436938392988
2023-10-17 04:00:00+00:00,0.00019170410583600094,0.009021770944192603,0.3342792187552117,0.021249054872026277,-9.824505308242415e-05
2023-10-18 04:00:00+00:00,0.000185581364003667,0.009019166934987458,0.31919445049948547,0.02057633097839153,-0.013399820506516447
2023-10-19 04:00:00+00:00,0.00017912326660442563,0.00901673292580374,0.3034068446343179,0.019865650682834083,-0.008482848196321058
2023-10-20 04:00:00+00:00,0.0001695048323213182,0.009018258646569913,0.2799054022954395,0.01879573861920552,-0.012585283719027562
2023-10-23 04:00:00+00:00,0.00016742471630738092,0.009013809736721461,0.27523138596983343,0.018574245651681275,-0.0016855698941634634
2023-10-24 04:00:00+00:00,0.00016329653146905938,0.009011959448254123,0.2655159402803673,0.018119980721916656,0.007265792222727274
2023-10-25 04:00:00+00:00,0.00015979934872778476,0.009008144512625332,0.25742226971649473,0.017739429968493352,-0.014339628627712542
2023-10-26 04:00:00+00:00,0.00015474722069245574,0.009005279164020694,0.2456069252411246,0.017184055915859458,-0.011832519778109618
2023-10-27 04:00:00+00:00,0.0001500354604102768,0.009001793288161926,0.23470096853925693,0.016667285684907402,-0.004800280229768528
2023-10-30 04:00:00+00:00,0.00015144340929857777,0.008997258530153207,0.2384288073940477,0.016832172688050897,0.012010022325859904
2023-10-31 04:00:00+00:00,0.00015068075102483492,0.0089927741363749,0.23697644776372706,0.01675575842779659,0.006474957307233353
2023-11-01 04:00:00+00:00,0.0001508684393470376,0.008988519314900245,0.23778984411488224,0.016784570857732196,0.010505999486313922
2023-11-02 04:00:00+00:00,0.00016289972054742784,0.008993634902341221,0.26712443928733487,0.018112778906004046,0.01885855702012762
2023-11-03 04:00:00+00:00,0.00016441177916061233,0.008989238761051125,0.27125101222099635,0.018289844505296846,0.009393730253031363
2023-11-06 05:00:00+00:00,0.00016627381897278416,0.008985021265276533,0.2762610261852527,0.018505667829119683,0.0017529924220356374
2023-11-07 05:00:00+00:00,0.00016388946304272392,0.008980917616912333,0.27077683223738647,0.01824863227050396,0.0028401189192852616
2023-11-08 05:00:00+00:00,0.00016188492384840042,0.008976632606872375,0.2662427386653017,0.018034036919865,0.0010049156221052513
2023-11-09 05:00:00+00:00,0.00016135961545636447,0.008972292939017744,0.26535266254152146,0.017984211678450792,-0.008083839306732843
2023-11-10 05:00:00+00:00,0.00016430161292415612,0.008970103270609767,0.27298127082028145,0.01831657986173745,0.015616441094852496
2023-11-13 05:00:00+00:00,0.00016713452055319318,0.008965968634067106,0.28044191293350695,0.018640988762569238,-0.0008358389332403515
2023-11-14 05:00:00+00:00,0.00017335599855634068,0.008964465298256482,0.29644777330940175,0.01933813036122267,0.019075017703661823
2023-11-15 05:00:00+00:00,0.00017511254105822006,0.008960046397816852,0.30135157666136303,0.01954370918223,0.0015970120755575135
2023-11-16 05:00:00+00:00,0.0001719833973605834,0.008956050251580184,0.29385189041651816,0.019203040685288594,0.0011904273935798848
2023-11-17 05:00:00+00:00,0.00017773632051618757,0.00895329500921935,0.308914447015709,0.019851498284505276,0.0012820490603360213
2023-11-20 05:00:00+00:00,0.0001802017594028275,0.008949560057351872,0.315701988826236,0.020135264554685634,0.007390278097329839
2023-11-21 05:00:00+00:00,0.00017841167255039706,0.008945186208460684,0.31155813961950174,0.01994499257954505,-0.0020209310950652926
2023-11-22 05:00:00+00:00,0.00017547328560619878,0.00894112985065087,0.30446611457538153,0.019625404007909044,0.00406112922094648
2023-11-24 05:00:00+00:00,0.0001787556286782947,0.008935012381635219,0.31358898213920416,0.020006198205802617,0.0005968736678840791
2023-11-27 05:00:00+00:00,0.0001772279393952186,0.008930617944794233,0.3101091875817408,0.019844980547905643,-0.001954157460090089
2023-11-28 05:00:00+00:00,0.00017727324035991918,0.008926091861894915,0.31069041489771365,0.019860118302914925,0.0009801185306033133
2023-11-29 05:00:00+00:00,0.00017574874673822297,0.008921760769742824,0.3072135246351668,0.019698885822432677,-0.0009462486392383118
2023-11-30 05:00:00+00:00,0.00017801364839056894,0.008917607468162786,0.3135260929544583,0.019962041279132856,0.0037840728581564065
2023-12-01 05:00:00+00:00,0.0001799826615525929,0.008913313142215292,0.31911277299667895,0.020192565736320632,0.005873742123607695
2023-12-04 05:00:00+00:00,0.0001773550793830898,0.008909651669530396,0.3127252109144383,0.019905949857682567,-0.005408509126972105
2023-12-05 05:00:00+00:00,0.0001737318759139721,0.008905900138497473,0.30378349602074395,0.019507503252027554,-0.0005688697261614362
2023-12-06 05:00:00+00:00,0.00017251657662085406,0.008901765151133632,0.30108948282961334,0.019380041339203857,-0.003906202808869552
2023-12-07 05:00:00+00:00,0.00017441620083541649,0.008897749467298032,0.3064437746605777,0.01960228274311945,0.007968189065892917
2023-12-08 05:00:00+00:00,0.00017936522394555718,0.008894715210168184,0.31977871491098586,0.02016537007733671,0.00409549786994079
2023-12-11 05:00:00+00:00,0.00017864984689391244,0.008890278075891444,0.31837441650878184,0.020094967262989566,0.003924494286698943
2023-12-12 05:00:00+00:00,0.00017877862826906269,0.008885891548285523,0.31918173985919207,0.020119379951644457,0.00459935752021523
2023-12-13 05:00:00+00:00,0.00018227855772029862,0.008883126471595112,0.3288493478985832,0.020519640050511125,0.013650676351045998
2023-12-14 05:00:00+00:00,0.00019044628099193508,0.008882764463418133,0.3510708466372765,0.021439978711160195,0.0026470624846992585
2023-12-15 05:00:00+00:00,0.00018412263165577312,0.008880746066540024,0.33456991046941265,0.02073278869547816,-7.62494933082003e-05
2023-12-18 05:00:00+00:00,0.0001863480794107001,0.00887681550566387,0.3410005601908892,0.02099267234874943,0.004528344366900416
2023-12-19 05:00:00+00:00,0.0001897627382114329,0.008873283064292298,0.350674499597331,0.021385854236418155,0.005866407818910568
2023-12-20 05:00:00+00:00,0.00018770668214963227,0.008871792410533583,0.34556451794476506,0.021157695476143684,-0.014684266911006771
2023-12-21 05:00:00+00:00,0.00019161500225265397,0.00886941552096239,0.3566080145509327,0.0216040168373871,0.010301467821202559
2023-12-22 05:00:00+00:00,0.0001929243835311622,0.00886515957104597,0.36069437177213737,0.021762088091596497,0.0016600585268868873
2023-12-26 05:00:00+00:00,0.0001948969442277762,0.008863391499139638,0.3663464597886117,0.021988980656749132,0.0042316894655107795
2023-12-27 05:00:00+00:00,0.0001965197918185352,0.008859136386120186,0.37134031905078446,0.022182725635246717,0.0014304577464787638
2023-12-28 05:00:00+00:00,0.00019485374793867718,0.00885498151554883,0.367283174385322,0.022004986413187353,0.0003701746080437829
2023-12-29 05:00:00+00:00,0.00019470288806646013,0.008850590362321185,0.367400409558587,0.021998858843964922,-0.0028264750133749628
2024-01-02 05:00:00+00:00,0.0001934895124220969,0.00884658799173365,0.3645819531453167,0.02187165408888666,-0.005660579005492328
2024-01-03 05:00:00+00:00,0.00019166574284815985,0.008842440909223665,0.3600903304356049,0.021675660014672058,-0.008016314922730805
2024-01-04 05:00:00+00:00,0.00019207689287121534,0.008838375156980632,0.36173437380973117,0.02173214979673172,-0.0034283812973570083
2024-01-05 05:00:00+00:00,0.00019273830636783697,0.008834116914233955,0.36407743735785614,0.021817495539060358,0.0018256861788026324
2024-01-08 05:00:00+00:00,0.0001945934337326383,0.008830373240194913,0.3697205028122805,0.022036829977567635,0.014114629309846638
2024-01-09 05:00:00+00:00,0.00019096463645415824,0.008827213434401982,0.3601891376264945,0.021633626270994945,-0.0014779006799081618
2024-01-10 05:00:00+00:00,0.00019010133752953565,0.008822999129279615,0.3583254892898271,0.021546113146342014,0.00566597189372442
2024-01-11 05:00:00+00:00,0.00018363556651240713,0.00882118786763421,0.34106511408875684,0.020817555330182202,-0.0006710555783868699
2024-01-12 05:00:00+00:00,0.00018464388112425447,0.008816922977074836,0.34430680586524165,0.020941986405501437,0.0007509755941104146
